,index,benchmark,label,runtime,runtime_label,error,error_label,runtime_pred,error_pred
455,455,cg,VALID,1.1259987,1, 1.7130235671997E+01,1,1.0,1.0
456,456,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
457,457,cg,FAIL,-1.0,-1,-1,-1,0.0,0.0
458,458,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
459,459,cg,FAIL,-1.0,-1,-1,-1,0.0,0.0
460,460,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
461,461,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
462,462,cg,FAIL,-1.0,-1,-1,-1,0.0,0.0
463,463,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
464,464,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
465,465,cg,INVALID,1.219444,1,                -NAN,0,1.0,1.0
466,466,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
467,467,cg,FAIL,-1.0,-1,-1,-1,0.0,0.0
468,468,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
469,469,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
470,470,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
471,471,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
472,472,cg,FAIL,-1.0,-1,-1,-1,0.0,0.0
473,473,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
474,474,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
475,475,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
476,476,cg,FAIL,-1.0,-1,-1,-1,0.0,0.0
477,477,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
478,478,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
479,479,cg,VALID,1.1307147,1, 1.7129573822021E+01,1,1.0,1.0
480,480,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
481,481,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
482,482,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
483,483,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
484,484,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
485,485,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
486,486,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
487,487,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
488,488,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
489,489,cg,INVALID,1.191628,1, 2.0001230239868E+01,0,1.0,1.0
490,490,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
491,491,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
492,492,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
493,493,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
494,494,cg,FAIL,-1.0,-1,-1,-1,0.0,0.0
495,495,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
496,496,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
497,497,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
498,498,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
499,499,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
500,500,cg,FAIL,-1.0,-1,-1,-1,0.0,0.0
501,501,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
502,502,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
503,503,cg,INVALID,1.209004,1,                -NAN,0,1.0,1.0
504,504,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
505,505,cg,VALID,1.2135766000000001,1, 1.7129573822021E+01,1,1.0,1.0
506,506,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
507,507,cg,VALID,1.0614941999999998,1, 1.7129573822021E+01,1,1.0,1.0
508,508,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
509,509,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
510,510,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
511,511,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
512,512,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
513,513,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
514,514,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
515,515,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
516,516,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
517,517,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
518,518,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
519,519,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
520,520,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
521,521,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
522,522,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
523,523,cg,VALID,1.0634467,1, 1.7129573822021E+01,1,1.0,1.0
524,524,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
525,525,cg,INVALID,1.197186,1, 2.0001230239868E+01,0,1.0,1.0
526,526,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
527,527,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
528,528,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
529,529,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
530,530,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
531,531,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
532,532,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
533,533,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
534,534,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
535,535,cg,INVALID,1.266479,1, 1.3275717496872E+00,0,1.0,1.0
536,536,cg,FAIL,-1.0,-1,-1,-1,0.0,0.0
537,537,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
538,538,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
539,539,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
540,540,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
541,541,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
542,542,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
543,543,cg,INVALID,1.291313,1, 1.2650092124939E+01,0,1.0,1.0
544,544,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
545,545,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
546,546,cg,FAIL,-1.0,-1,-1,-1,0.0,0.0
547,547,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
548,548,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
549,549,cg,INVALID,1.178423,1,                -NAN,0,1.0,1.0
550,550,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
551,551,cg,INVALID,1.195966,1,-2.4588237793951E+32,0,1.0,1.0
552,552,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
553,553,cg,INVALID,1.142826,1,                -NAN,0,1.0,1.0
554,554,cg,INVALID,-1.0,-1,-1,-1,1.0,0.0
555,555,cg,VALID,1.1219613000000002,1, 1.7129573822021E+01,1,1.0,1.0
