,benchmark,label,runtime,runtime_label,error,error_label
259,lulesh,FAIL,9999.0,0,,0
260,lulesh,FAIL,9999.0,0,,0
261,lulesh,INVALID,0.701128,1, 0.0000000000000E+00,0
262,lulesh,FAIL,9999.0,0,,0
263,lulesh,FAIL,9999.0,0,,0
264,lulesh,FAIL,9999.0,0,,0
265,lulesh,FAIL,9999.0,0,,0
266,lulesh,FAIL,9999.0,0,,0
267,lulesh,FAIL,9999.0,0,,0
268,lulesh,FAIL,9999.0,0,,0
269,lulesh,FAIL,9999.0,0,,0
270,lulesh,FAIL,9999.0,0,,0
271,lulesh,INVALID,13.491937,1, 2.4459676180413E-02,0
272,lulesh,FAIL,9999.0,0,,0
273,lulesh,INVALID,15.112533,1, 7.5247883069096E-04,0
274,lulesh,FAIL,9999.0,0,,0
275,lulesh,FAIL,9999.0,0,,0
276,lulesh,FAIL,9999.0,0,,0
277,lulesh,FAIL,9999.0,0,,0
278,lulesh,FAIL,9999.0,0,,0
279,lulesh,FAIL,9999.0,0,,0
280,lulesh,FAIL,9999.0,0,,0
281,lulesh,FAIL,9999.0,0,,0
282,lulesh,FAIL,9999.0,0,,0
283,lulesh,INVALID,0.701266,1, 0.0000000000000E+00,0
284,lulesh,FAIL,9999.0,0,,0
285,lulesh,INVALID,13.356094,1, 1.2307855649851E-04,0
286,lulesh,FAIL,9999.0,0,,0
287,lulesh,FAIL,9999.0,0,,0
288,lulesh,FAIL,9999.0,0,,0
289,lulesh,FAIL,9999.0,0,,0
290,lulesh,FAIL,9999.0,0,,0
291,lulesh,INVALID,13.653978,1, 5.5261189481826E-04,0
292,lulesh,FAIL,9999.0,0,,0
293,lulesh,FAIL,9999.0,0,,0
294,lulesh,FAIL,9999.0,0,,0
295,lulesh,FAIL,9999.0,0,,0
296,lulesh,FAIL,9999.0,0,,0
297,lulesh,FAIL,9999.0,0,,0
298,lulesh,FAIL,9999.0,0,,0
299,lulesh,VALID,16.2217344,1, 3.2360398108722E-05,1
300,lulesh,FAIL,9999.0,0,,0
301,lulesh,INVALID,13.800248,1, 2.4459676180413E-02,0
