,benchmark,label,runtime,runtime_label,error,error_label
195,lulesh,INVALID,16.127512,1, 9.9347962568572E-03,0
196,lulesh,FAIL,9999.0,0,,0
197,lulesh,FAIL,9999.0,0,,0
198,lulesh,FAIL,9999.0,0,,0
199,lulesh,FAIL,9999.0,0,,0
200,lulesh,FAIL,9999.0,0,,0
201,lulesh,INVALID,15.606731,1, 1.7855776604847E-04,0
202,lulesh,FAIL,9999.0,0,,0
203,lulesh,FAIL,9999.0,0,,0
204,lulesh,FAIL,9999.0,0,,0
205,lulesh,VALID,16.3467408,1, 8.2287087934674E-05,1
206,lulesh,FAIL,9999.0,0,,0
207,lulesh,INVALID,15.571926,1, 8.9956249030365E-04,0
208,lulesh,FAIL,9999.0,0,,0
209,lulesh,INVALID,15.452866,1, 2.4987610058247E-02,0
210,lulesh,FAIL,9999.0,0,,0
211,lulesh,INVALID,15.481962,1, 5.0034518570101E-02,0
212,lulesh,FAIL,9999.0,0,,0
213,lulesh,INVALID,15.598631,1, 2.2454794560645E-03,0
214,lulesh,FAIL,9999.0,0,,0
215,lulesh,INVALID,15.513576,1, 7.4247997913517E-03,0
216,lulesh,FAIL,9999.0,0,,0
217,lulesh,INVALID,15.114372,1, 8.0677837831900E-04,0
218,lulesh,FAIL,9999.0,0,,0
219,lulesh,INVALID,15.91273,1, 7.2349472247879E-04,0
220,lulesh,FAIL,9999.0,0,,0
221,lulesh,INVALID,15.658238,1, 1.7677990490483E-04,0
222,lulesh,FAIL,9999.0,0,,0
223,lulesh,INVALID,1.18019,1, 0.0000000000000E+00,0
224,lulesh,FAIL,9999.0,0,,0
225,lulesh,FAIL,9999.0,0,,0
226,lulesh,FAIL,9999.0,0,,0
227,lulesh,VALID,15.6633376,1, 5.1450006594678E-05,1
228,lulesh,FAIL,9999.0,0,,0
229,lulesh,FAIL,9999.0,0,,0
230,lulesh,FAIL,9999.0,0,,0
231,lulesh,FAIL,9999.0,0,,0
232,lulesh,FAIL,9999.0,0,,0
233,lulesh,FAIL,9999.0,0,,0
234,lulesh,FAIL,9999.0,0,,0
235,lulesh,INVALID,16.013364,1, 4.3753240600836E-02,0
236,lulesh,FAIL,9999.0,0,,0
237,lulesh,VALID,15.8411846,1, 6.3697292262077E-05,1
238,lulesh,FAIL,9999.0,0,,0
239,lulesh,VALID,16.0556024,1, 5.0614353312994E-05,1
240,lulesh,FAIL,9999.0,0,,0
241,lulesh,FAIL,9999.0,0,,0
242,lulesh,FAIL,9999.0,0,,0
243,lulesh,FAIL,9999.0,0,,0
244,lulesh,FAIL,9999.0,0,,0
245,lulesh,VALID,15.373675599999999,1, 7.3405824878137E-05,1
246,lulesh,FAIL,9999.0,0,,0
247,lulesh,INVALID,0.924388,1, 0.0000000000000E+00,0
248,lulesh,FAIL,9999.0,0,,0
249,lulesh,FAIL,9999.0,0,,0
250,lulesh,FAIL,9999.0,0,,0
251,lulesh,INVALID,16.121788,1, 9.4319384133996E-03,0
252,lulesh,FAIL,9999.0,0,,0
253,lulesh,VALID,15.482849400000001,1, 5.6392430451524E-05,1
254,lulesh,FAIL,9999.0,0,,0
255,lulesh,FAIL,9999.0,0,,0
256,lulesh,FAIL,9999.0,0,,0
257,lulesh,FAIL,9999.0,0,,0
258,lulesh,FAIL,9999.0,0,,0
259,lulesh,FAIL,9999.0,0,,0
260,lulesh,FAIL,9999.0,0,,0
261,lulesh,INVALID,15.753795,1, 4.8113405682670E-04,0
262,lulesh,FAIL,9999.0,0,,0
263,lulesh,INVALID,15.384052,1, 2.5605765767978E-04,0
264,lulesh,FAIL,9999.0,0,,0
265,lulesh,INVALID,15.640454,1, 1.1836150133604E-04,0
266,lulesh,FAIL,9999.0,0,,0
267,lulesh,FAIL,9999.0,0,,0
268,lulesh,FAIL,9999.0,0,,0
269,lulesh,FAIL,9999.0,0,,0
270,lulesh,FAIL,9999.0,0,,0
271,lulesh,FAIL,9999.0,0,,0
272,lulesh,FAIL,9999.0,0,,0
273,lulesh,FAIL,9999.0,0,,0
274,lulesh,FAIL,9999.0,0,,0
275,lulesh,INVALID,0.758775,1, 0.0000000000000E+00,0
276,lulesh,FAIL,9999.0,0,,0
277,lulesh,FAIL,9999.0,0,,0
278,lulesh,FAIL,9999.0,0,,0
279,lulesh,INVALID,15.784654,1, 1.8087014913363E-01,0
280,lulesh,FAIL,9999.0,0,,0
281,lulesh,FAIL,9999.0,0,,0
282,lulesh,FAIL,9999.0,0,,0
283,lulesh,FAIL,9999.0,0,,0
284,lulesh,FAIL,9999.0,0,,0
285,lulesh,FAIL,9999.0,0,,0
286,lulesh,FAIL,9999.0,0,,0
287,lulesh,FAIL,9999.0,0,,0
288,lulesh,FAIL,9999.0,0,,0
289,lulesh,INVALID,0.788756,1, 0.0000000000000E+00,0
290,lulesh,FAIL,9999.0,0,,0
291,lulesh,INVALID,15.528596,1, 4.3736440544194E-02,0
292,lulesh,FAIL,9999.0,0,,0
293,lulesh,FAIL,9999.0,0,,0
294,lulesh,FAIL,9999.0,0,,0
295,lulesh,INVALID,15.925731,1, 1.9935385951385E-02,0
296,lulesh,FAIL,9999.0,0,,0
297,lulesh,INVALID,15.492843,1, 4.2501696376121E-02,0
298,lulesh,FAIL,9999.0,0,,0
299,lulesh,INVALID,16.364559,1, 2.4542343362555E-04,0
300,lulesh,FAIL,9999.0,0,,0
301,lulesh,INVALID,16.338919,1, 7.4648480388078E-03,0
302,lulesh,FAIL,9999.0,0,,0
303,lulesh,FAIL,9999.0,0,,0
304,lulesh,FAIL,9999.0,0,,0
305,lulesh,FAIL,9999.0,0,,0
306,lulesh,FAIL,9999.0,0,,0
307,lulesh,FAIL,9999.0,0,,0
308,lulesh,FAIL,9999.0,0,,0
309,lulesh,INVALID,23.269161,0, 7.4900220106429E-03,0
310,lulesh,FAIL,9999.0,0,,0
311,lulesh,FAIL,9999.0,0,,0
312,lulesh,FAIL,9999.0,0,,0
313,lulesh,INVALID,1.071337,1, 0.0000000000000E+00,0
314,lulesh,FAIL,9999.0,0,,0
315,lulesh,FAIL,9999.0,0,,0
316,lulesh,FAIL,9999.0,0,,0
317,lulesh,FAIL,9999.0,0,,0
318,lulesh,FAIL,9999.0,0,,0
319,lulesh,FAIL,9999.0,0,,0
320,lulesh,FAIL,9999.0,0,,0
321,lulesh,INVALID,17.881064,1, 4.6211842254706E-04,0
322,lulesh,FAIL,9999.0,0,,0
323,lulesh,INVALID,18.925364,1, 1.5202836220851E-04,0
324,lulesh,FAIL,9999.0,0,,0
325,lulesh,FAIL,9999.0,0,,0
326,lulesh,FAIL,9999.0,0,,0
327,lulesh,VALID,21.4293528,0, 7.5264958468324E-05,1
328,lulesh,FAIL,9999.0,0,,0
329,lulesh,INVALID,17.946597,1, 1.1916658058908E-03,0
330,lulesh,FAIL,9999.0,0,,0
331,lulesh,INVALID,19.62458,0, 9.6404734867974E-03,0
332,lulesh,FAIL,9999.0,0,,0
333,lulesh,INVALID,25.694105,0, 1.9058637713351E-01,0
334,lulesh,FAIL,9999.0,0,,0
335,lulesh,INVALID,18.081003,1, 1.2763440536219E-03,0
336,lulesh,FAIL,9999.0,0,,0
337,lulesh,INVALID,18.658839,1, 7.4375907602189E-03,0
338,lulesh,FAIL,9999.0,0,,0
339,lulesh,INVALID,17.940305,1, 4.3237815407338E-04,0
340,lulesh,FAIL,9999.0,0,,0
341,lulesh,INVALID,19.024673,1, 1.5329672896769E-04,0
342,lulesh,FAIL,9999.0,0,,0
343,lulesh,INVALID,19.002984,1, 3.2892980743782E-04,0
344,lulesh,FAIL,9999.0,0,,0
345,lulesh,INVALID,1.418866,1, 0.0000000000000E+00,0
346,lulesh,FAIL,9999.0,0,,0
347,lulesh,FAIL,9999.0,0,,0
348,lulesh,FAIL,9999.0,0,,0
349,lulesh,VALID,18.825854,1, 8.6008429207141E-05,1
350,lulesh,FAIL,9999.0,0,,0
351,lulesh,FAIL,9999.0,0,,0
352,lulesh,FAIL,9999.0,0,,0
353,lulesh,FAIL,9999.0,0,,0
354,lulesh,FAIL,9999.0,0,,0
355,lulesh,FAIL,9999.0,0,,0
356,lulesh,FAIL,9999.0,0,,0
357,lulesh,INVALID,18.654586,1, 3.5756333545578E-04,0
358,lulesh,FAIL,9999.0,0,,0
359,lulesh,INVALID,18.107964,1, 1.2287792560528E-04,0
360,lulesh,FAIL,9999.0,0,,0
361,lulesh,VALID,18.6713384,1, 8.7756639004510E-05,1
362,lulesh,FAIL,9999.0,0,,0
363,lulesh,FAIL,9999.0,0,,0
364,lulesh,FAIL,9999.0,0,,0
365,lulesh,FAIL,9999.0,0,,0
366,lulesh,FAIL,9999.0,0,,0
367,lulesh,INVALID,1.157541,1, 0.0000000000000E+00,0
368,lulesh,FAIL,9999.0,0,,0
369,lulesh,FAIL,9999.0,0,,0
370,lulesh,FAIL,9999.0,0,,0
371,lulesh,INVALID,18.840898,1, 4.3271073878486E-02,0
372,lulesh,FAIL,9999.0,0,,0
373,lulesh,VALID,18.293690599999998,1, 9.6936792033375E-05,1
374,lulesh,FAIL,9999.0,0,,0
375,lulesh,FAIL,9999.0,0,,0
376,lulesh,FAIL,9999.0,0,,0
377,lulesh,FAIL,9999.0,0,,0
378,lulesh,FAIL,9999.0,0,,0
379,lulesh,FAIL,9999.0,0,,0
380,lulesh,FAIL,9999.0,0,,0
381,lulesh,INVALID,19.876316,0, 4.3714098884493E-02,0
382,lulesh,FAIL,9999.0,0,,0
383,lulesh,INVALID,25.137335,0, 2.8669313905993E-04,0
384,lulesh,FAIL,9999.0,0,,0
385,lulesh,INVALID,21.885596,0, 1.5202836220851E-04,0
386,lulesh,FAIL,9999.0,0,,0
387,lulesh,FAIL,9999.0,0,,0
388,lulesh,FAIL,9999.0,0,,0
389,lulesh,VALID,20.2050948,0, 5.5446598707931E-05,1
390,lulesh,FAIL,9999.0,0,,0
391,lulesh,VALID,22.946206600000004,0, 7.4382645834703E-05,1
392,lulesh,FAIL,9999.0,0,,0
393,lulesh,VALID,20.203920400000005,0, 7.1623300755164E-05,1
394,lulesh,FAIL,9999.0,0,,0
395,lulesh,INVALID,17.834205,1, 4.3792982605851E-02,0
396,lulesh,FAIL,9999.0,0,,0
397,lulesh,INVALID,18.286018,1, 2.0930732025590E-03,0
398,lulesh,FAIL,9999.0,0,,0
399,lulesh,INVALID,32.643736,0, 7.2592205224282E-03,0
400,lulesh,FAIL,9999.0,0,,0
401,lulesh,INVALID,19.239464,1, 6.9828704390602E-02,0
402,lulesh,FAIL,9999.0,0,,0
403,lulesh,INVALID,18.98011,1, 1.8803241335627E-01,0
404,lulesh,FAIL,9999.0,0,,0
405,lulesh,INVALID,31.144071,0, 2.2664365440846E-02,0
406,lulesh,FAIL,9999.0,0,,0
407,lulesh,INVALID,26.446764,0, 3.8864769521751E-04,0
408,lulesh,FAIL,9999.0,0,,0
409,lulesh,INVALID,24.726704,0, 1.7179806127388E-04,0
410,lulesh,FAIL,9999.0,0,,0
411,lulesh,INVALID,19.585809,0, 4.6637934792670E-04,0
412,lulesh,FAIL,9999.0,0,,0
413,lulesh,INVALID,17.640996,1, 2.5076395104406E-04,0
414,lulesh,FAIL,9999.0,0,,0
415,lulesh,INVALID,27.555029,0, 1.8964307309943E-04,0
416,lulesh,FAIL,9999.0,0,,0
417,lulesh,INVALID,20.544075,0, 3.8932736060815E-04,0
418,lulesh,FAIL,9999.0,0,,0
419,lulesh,INVALID,25.594148,0, 1.8254440510646E-04,0
420,lulesh,FAIL,9999.0,0,,0
421,lulesh,FAIL,9999.0,0,,0
422,lulesh,FAIL,9999.0,0,,0
423,lulesh,INVALID,23.756584,0, 3.9131609810283E-04,0
424,lulesh,FAIL,9999.0,0,,0
425,lulesh,FAIL,9999.0,0,,0
426,lulesh,FAIL,9999.0,0,,0
427,lulesh,VALID,18.7444644,1, 8.1822045103763E-05,1
428,lulesh,FAIL,9999.0,0,,0
