,index,benchmark,label,runtime,runtime_label,error,error_label,runtime_pred,error_pred
152,152,mg,FAIL,-1.0,-1,-1,-1,0.0,0.0
153,153,mg,INVALID,-1.0,-1,-1,-1,1.0,0.0
154,154,mg,FAIL,-1.0,-1,-1,-1,0.0,0.0
155,155,mg,INVALID,-1.0,-1,-1,-1,1.0,0.0
156,156,mg,FAIL,9999.0,0,,0,-1.0,-1.0
157,157,mg,INVALID,-1.0,-1,-1,-1,1.0,0.0
158,158,mg,FAIL,9999.0,0,,0,-1.0,-1.0
159,159,mg,FAIL,9849.015,0,,0,1.0,1.0
160,160,mg,FAIL,9999.0,0,,0,-1.0,-1.0
161,161,mg,VALID,1.0692883215,1, 2.4333653527719E-06,1,1.0,1.0
162,162,mg,FAIL,9999.0,0,,0,-1.0,-1.0
163,163,mg,FAIL,9849.015,0,,0,1.0,1.0
164,164,mg,FAIL,9999.0,0,,0,-1.0,-1.0
165,165,mg,INVALID,1.04689937,1,                -NAN,0,1.0,1.0
166,166,mg,FAIL,9999.0,0,,0,-1.0,-1.0
167,167,mg,INVALID,4.87704823,0, 3.8036115719507E+29,0,1.0,1.0
168,168,mg,FAIL,9999.0,0,,0,-1.0,-1.0
169,169,mg,INVALID,1.0780568899999998,1,                -NAN,0,1.0,1.0
170,170,mg,FAIL,9999.0,0,,0,-1.0,-1.0
171,171,mg,FAIL,9849.015,0,,0,1.0,1.0
172,172,mg,FAIL,9999.0,0,,0,-1.0,-1.0
173,173,mg,INVALID,1.170848815,1, 2.4309413220180E-06,0,1.0,1.0
174,174,mg,FAIL,9999.0,0,,0,-1.0,-1.0
175,175,mg,INVALID,1.106382535,1, 1.4576958492398E-02,0,1.0,1.0
176,176,mg,FAIL,-1.0,-1,-1,-1,0.0,0.0
177,177,mg,INVALID,1.066866305,1, 1.8371128618355E-08,0,1.0,1.0
178,178,mg,FAIL,-1.0,-1,-1,-1,0.0,0.0
179,179,mg,INVALID,-1.0,-1,-1,-1,1.0,0.0
180,180,mg,FAIL,9999.0,0,,0,-1.0,-1.0
181,181,mg,INVALID,-1.0,-1,-1,-1,1.0,0.0
182,182,mg,FAIL,9999.0,0,,0,-1.0,-1.0
183,183,mg,INVALID,-1.0,-1,-1,-1,1.0,0.0
184,184,mg,FAIL,-1.0,-1,-1,-1,0.0,0.0
185,185,mg,INVALID,1.0633370500000001,1, 2.3199684164865E-06,0,1.0,1.0
186,186,mg,FAIL,-1.0,-1,-1,-1,0.0,0.0
187,187,mg,INVALID,-1.0,-1,-1,-1,1.0,0.0
188,188,mg,FAIL,9999.0,0,,0,-1.0,-1.0
189,189,mg,INVALID,1.039351315,1, 2.2699526743963E-04,0,1.0,1.0
190,190,mg,FAIL,9999.0,0,,0,-1.0,-1.0
191,191,mg,INVALID,-1.0,-1,-1,-1,1.0,0.0
192,192,mg,FAIL,9999.0,0,,0,-1.0,-1.0
193,193,mg,INVALID,1.92499141,0, 1.0918300831690E-03,0,1.0,1.0
194,194,mg,FAIL,9999.0,0,,0,-1.0,-1.0
195,195,mg,INVALID,-1.0,-1,-1,-1,1.0,0.0
196,196,mg,FAIL,-1.0,-1,-1,-1,0.0,0.0
197,197,mg,FAIL,-1.0,-1,-1,-1,0.0,0.0
198,198,mg,FAIL,-1.0,-1,-1,-1,0.0,0.0
199,199,mg,INVALID,-1.0,-1,-1,-1,1.0,0.0
200,200,mg,FAIL,9999.0,0,,0,-1.0,-1.0
201,201,mg,FAIL,9849.015,0,,0,1.0,1.0
202,202,mg,FAIL,9999.0,0,,0,-1.0,-1.0
203,203,mg,INVALID,1.0362081799999998,1,                -NAN,0,1.0,1.0
204,204,mg,FAIL,9999.0,0,,0,-1.0,-1.0
205,205,mg,INVALID,1.0990098099999999,1,                 NAN,0,1.0,1.0
206,206,mg,FAIL,9999.0,0,,0,-1.0,-1.0
207,207,mg,INVALID,-1.0,-1,-1,-1,1.0,0.0
208,208,mg,FAIL,-1.0,-1,-1,-1,0.0,0.0
